Current(A),Voltage(V),Temperature (C)_1,SOC
-0.049991097,3.286226511,26.54345512,80.0
-0.049994614,3.286226511,26.6487751,80.0
-0.049994614,3.285918713,26.6487751,80.0
-0.049991097,3.286226511,26.58762741,80.0
-0.049991097,3.286226511,26.69294167,80.0
-0.049991097,3.286226511,26.6012249,80.0
-0.049994614,3.286226511,26.58762741,80.0
-0.049991097,3.286226511,26.63179779,80.0
-0.049991097,3.285918713,26.49590492,80.0
-0.049994614,3.286226511,26.66237068,80.0
-0.049994614,3.286226511,26.55705261,80.0
-0.049994614,3.286226511,26.6012249,80.0
-0.049991097,3.286226511,26.63179779,80.0
-0.049984057,3.285918713,26.57065392,80.0
-0.049994614,3.286226511,26.6012249,80.0
-0.049991097,3.286226511,26.54008102,80.0
-0.049994614,3.285918713,26.46533012,80.0
-0.049991097,3.285918713,26.57065392,80.0
-0.049994614,3.285918713,26.67597008,80.0
-0.049994614,3.285918713,26.61483002,80.0
-0.049991097,3.285918713,26.46533012,80.0
-0.049994614,3.285610914,26.43475533,80.0
-0.049991097,3.286226511,26.50950813,80.0
-0.049991097,3.285918713,26.54008102,80.0
-0.049991097,3.286226511,26.61483002,80.0
-0.049991097,3.285918713,26.49590492,80.0
-0.049994614,3.286226511,26.54008102,80.0
-0.049994614,3.285918713,26.43475533,80.0
-0.049994614,3.285918713,26.54008102,80.0
-0.049994614,3.286226511,26.61483002,80.0
-0.049991097,3.286226511,26.61483002,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049994614,3.286226511,26.44836426,80.0
-0.049994614,3.285918713,26.55368996,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049994614,3.285918713,26.37360764,80.0
-0.049994614,3.285610914,26.29884529,80.0
-0.049991097,3.285918713,26.58425903,80.0
-0.049991097,3.285918713,26.47893715,80.0
-0.049991097,3.286226511,26.50950813,80.0
-0.049994614,3.285918713,26.40418053,80.0
-0.049998134,3.285918713,26.58425903,80.0
-0.049994614,3.285918713,26.40418053,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049991097,3.285918713,26.44836426,80.0
-0.049994614,3.285918713,26.58425903,80.0
-0.049994614,3.285610914,26.50950813,80.0
-0.049991097,3.286226511,26.6590023,80.0
-0.049998134,3.285918713,26.50950813,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049991097,3.285918713,26.44836426,80.0
-0.049991097,3.286226511,26.54008102,80.0
-0.049977019,3.286226511,26.54008102,80.0
-0.049991097,3.285918713,26.43475533,80.0
-0.050001655,3.285918713,26.54008102,80.0
-0.049991097,3.286226511,26.6012249,80.0
-0.049991097,3.285918713,26.54008102,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049994614,3.285610914,26.3599968,80.0
-0.049994614,3.285918713,26.43475533,80.0
-0.049994614,3.285918713,26.47893715,80.0
-0.049994614,3.285918713,26.47893715,80.0
-0.049991097,3.285918713,26.50950813,80.0
-0.049994614,3.285918713,26.54008102,80.0
-0.049991097,3.285918713,26.50950813,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049994614,3.285610914,26.43475533,80.0
-0.049994614,3.286226511,26.54008102,80.0
-0.049994614,3.285918713,26.54008102,80.0
-0.049994614,3.285610914,26.67597008,80.0
-0.049991097,3.286226511,26.43475533,80.0
-0.049998134,3.285918713,26.50950813,80.0
-0.049991097,3.285918713,26.50950813,80.0
-0.049991097,3.285610914,26.54008102,80.0
-0.049994614,3.285610914,26.50950813,80.0
-0.049991097,3.285918713,26.52312088,80.0
-0.049994614,3.285918713,26.47893715,80.0
-0.049994614,3.285918713,26.50950813,80.0
-0.049991097,3.285610914,26.58425903,80.0
-0.049991097,3.285918713,26.55368996,80.0
-0.049991097,3.285918713,26.62843513,80.0
-0.049998134,3.285610914,26.47893715,80.0
-0.049987577,3.285918713,26.54008102,80.0
-0.049991097,3.285610914,26.44836426,80.0
-0.049994614,3.285610914,26.55368996,80.0
-0.049994614,3.285918713,26.52312088,80.0
-0.049991097,3.285918713,26.55368996,80.0
-0.049994614,3.285610914,26.50950813,80.0
-0.049994614,3.285610914,26.47893715,80.0
-0.049994614,3.285610914,26.50950813,80.0
-0.049998134,3.285610914,26.47893715,80.0
-0.049991097,3.285918713,26.52312088,80.0
-0.049991097,3.285918713,26.47893715,80.0
-0.049994614,3.285610914,26.47893715,80.0
-0.049994614,3.285918713,26.55368996,80.0
-0.049991097,3.285918713,26.4925499,80.0
-0.049994614,3.285610914,26.62843513,80.0
-0.049994614,3.285918713,26.40418053,80.0
-0.049991097,3.285610914,26.55368996,80.0
-0.049994614,3.285918713,26.47893715,80.0
-0.049991097,3.285918713,26.55368996,80.0
-0.049994614,3.285918713,26.56729889,80.0
-0.050005171,3.285610914,26.52312088,80.0
-0.049994614,3.285610914,26.47893715,80.0
-0.050005171,3.285918713,26.52312088,80.0
-0.049991097,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.4925499,80.0
-0.049994614,3.285918713,26.52312088,80.0
-0.049994614,3.285610914,26.52312088,80.0
-0.049991097,3.285918713,26.52312088,80.0
-0.049994614,3.285610914,26.47893715,80.0
-0.049994614,3.285610914,26.52312088,80.0
-0.049998134,3.285610914,26.44836426,80.0
-0.049991097,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.44836426,80.0
-0.049994614,3.285610914,26.59786797,80.0
-0.049994614,3.285610914,26.64204407,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049980536,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.53673363,80.0
-0.049994614,3.285918713,26.46198082,80.0
-0.049991097,3.285918713,26.4925499,80.0
-0.049991097,3.285610914,26.56729889,80.0
-0.049991097,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.56729889,80.0
-0.050001655,3.285610914,26.56729889,80.0
-0.049991097,3.285610914,26.56729889,80.0
-0.049991097,3.285610914,26.53673363,80.0
-0.049998134,3.285610914,26.34303284,80.0
-0.049994614,3.285610914,26.46198082,80.0
-0.049994614,3.285610914,26.56729889,80.0
-0.049994614,3.285610914,26.46198082,80.0
-0.049994614,3.285610914,26.56729889,80.0
-0.049991097,3.285918713,26.53673363,80.0
-0.049991097,3.285918713,26.4925499,80.0
-0.049994614,3.285610914,26.41779327,80.0
-0.049994614,3.285610914,26.46198082,80.0
-0.049994614,3.285610914,26.4925499,80.0
-0.049998134,3.285610914,26.61147881,80.0
-0.050001655,3.285610914,26.56729889,80.0
-0.049994614,3.285610914,26.56729889,80.0
-0.049994614,3.285610914,26.46198082,80.0
-0.049977019,3.285610914,26.46198082,80.0
-0.049991097,3.285610914,26.61147881,80.0
-0.049991097,3.285610914,26.56729889,80.0
-0.049991097,3.285610914,26.56729889,80.0
-0.049991097,3.285610914,26.64204407,80.0
-0.049994614,3.285303116,26.56729889,80.0
-0.049991097,3.285610914,26.56729889,80.0
-0.049994614,3.285610914,26.53673363,80.0
-0.049991097,3.285610914,26.53673363,80.0
-0.049991097,3.285918713,26.61147881,80.0
-0.049994614,3.285610914,26.61147881,80.0
-0.049991097,3.285610914,26.46198082,80.0
-0.049998134,3.285303116,26.53673363,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049991097,3.285610914,26.31245995,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049994614,3.285610914,26.61147881,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049994614,3.285610914,26.53673363,80.0
-0.049994614,3.285303116,26.64204407,80.0
-0.049994614,3.285610914,26.46198082,80.0
-0.049991097,3.285610914,26.4925499,80.0
-0.049994614,3.285610914,26.61147881,80.0
-0.049991097,3.285610914,26.46198082,80.0
-0.049994614,3.285303116,26.56729889,80.0
-0.049991097,3.285610914,26.61147881,80.0
-0.049994614,3.285610914,26.53673363,80.0
-0.049994614,3.285303116,26.58091354,80.0
-0.049991097,3.285303116,26.46198082,80.0
-0.049994614,3.285303116,26.64204407,80.0
-0.049991097,3.285303116,26.46198082,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.050012212,3.285303116,26.68622017,80.0
-0.049991097,3.285610914,26.64204407,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.050005171,3.285303116,26.61147881,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049987577,3.285610914,26.46198082,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285918713,26.46198082,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049998134,3.285303116,26.53673363,80.0
-0.049991097,3.285610914,26.53673363,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049991097,3.285303116,26.68622017,80.0
-0.049991097,3.285610914,26.58091354,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.049991097,3.285610914,26.61147881,80.0
-0.049991097,3.285610914,26.61147881,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285303116,26.65565681,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.049991097,3.285610914,26.68622017,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049991097,3.285610914,26.68622017,80.0
-0.049987577,3.285610914,26.68622017,80.0
-0.049991097,3.285610914,26.53673363,80.0
-0.049991097,3.285303116,26.50616646,80.0
-0.049991097,3.285610914,26.61147881,80.0
-0.049991097,3.285610914,26.68622017,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285303116,26.64204407,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.049994614,3.285610914,26.58091354,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.050001655,3.285303116,26.3566494,80.0
-0.049994614,3.285303116,26.55034828,80.0
-0.049991097,3.285610914,26.55034828,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049991097,3.284995317,26.61147881,80.0
-0.049991097,3.285610914,26.43141174,80.0
-0.049991097,3.285303116,26.61147881,80.0
-0.049994614,3.285303116,26.50616646,80.0
-0.049998134,3.284995317,26.61147881,80.0
-0.050001655,3.284995317,26.50616646,80.0
-0.049991097,3.285303116,26.43141174,80.0
-0.049987577,3.285303116,26.58091354,80.0
-0.049991097,3.285303116,26.68622017,80.0
-0.049994614,3.285303116,26.61147881,80.0
-0.049994614,3.284995317,26.68622017,80.0
-0.049991097,3.285610914,26.53673363,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.049994614,3.285303116,26.68622017,80.0
-0.049994614,3.285303116,26.50616646,80.0
-0.049998134,3.284995317,26.61147881,80.0
-0.049991097,3.285303116,26.58091354,80.0
-0.049991097,3.284995317,26.68622017,80.0
-0.049991097,3.285303116,26.58091354,80.0
-0.049991097,3.285303116,26.46198082,80.0
-0.049998134,3.284995317,26.68622017,80.0
-0.049994614,3.285303116,26.76095963,80.0
-0.049994614,3.285303116,26.69983673,80.0
-0.049998134,3.285303116,26.65565681,80.0
-0.050001655,3.285303116,26.58091354,80.0
-0.049994614,3.284995317,26.58091354,80.0
-0.049994614,3.284995317,26.68622017,80.0
-0.049998134,3.284995317,26.73039818,80.0
-0.049991097,3.285610914,26.73039818,80.0
-0.049994614,3.285303116,26.58091354,80.0
-0.049994614,3.284995317,26.50616646,80.0
-0.049991097,3.284995317,26.65565681,80.0
-0.049991097,3.284995317,26.58091354,80.0
-0.049987577,3.285610914,26.68622017,80.0
-0.049991097,3.285303116,26.62509346,80.0
-0.049998134,3.285303116,26.55034828,80.0
-0.049994614,3.284995317,26.50616646,80.0
-0.049994614,3.285303116,26.69983673,80.0
-0.049991097,3.285303116,26.66927338,80.0
-0.049991097,3.285303116,26.47559738,80.0
-0.049994614,3.284995317,26.58091354,80.0
-0.049994614,3.285303116,26.69983673,80.0
-0.049991097,3.285303116,26.51978111,80.0
-0.049991097,3.284995317,26.69983673,80.0
-0.049994614,3.285303116,26.65565681,80.0
-0.049994614,3.285303116,26.62509346,80.0
-0.049994614,3.285303116,26.73039818,80.0
-0.049994614,3.285303116,26.62509346,80.0
-0.049991097,3.285303116,26.65565681,80.0
-0.049994614,3.284995317,26.65565681,80.0
-0.049998134,3.285303116,26.65565681,80.0
-0.049994614,3.285303116,26.58091354,80.0
-0.049998134,3.284995317,26.62509346,80.0
-0.049991097,3.284995317,26.51978111,80.0
-0.049991097,3.285610914,26.50616646,80.0
-0.049991097,3.284995317,26.47559738,80.0
-0.049994614,3.284995317,26.55034828,80.0
-0.049994614,3.285303116,26.58091354,80.0
-0.049991097,3.285303116,26.62509346,80.0
-0.049994614,3.285303116,26.69983673,80.0
-0.049994614,3.284995317,26.55034828,80.0
-0.049991097,3.284995317,26.40084076,80.0
-0.049991097,3.285303116,26.76095963,80.0
-0.049994614,3.285303116,26.50616646,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049994614,3.284995317,26.65565681,80.0
-0.049991097,3.285303116,26.43141174,80.0
-0.049991097,3.284995317,26.65565681,80.0
-0.049994614,3.284995317,26.58091354,80.0
-0.049994614,3.285303116,26.58091354,80.0
-0.049994614,3.284995317,26.62509346,80.0
-0.049994614,3.284995317,26.58091354,80.0
-0.049991097,3.284995317,26.76095963,80.0
-0.049991097,3.284995317,26.61147881,80.0
-0.049991097,3.284687519,26.55034828,80.0
-0.049991097,3.284995317,26.68622017,80.0
-0.049994614,3.285303116,26.50616646,80.0
-0.049991097,3.284995317,26.73039818,80.0
-0.049994614,3.284995317,26.68622017,80.0
-0.049991097,3.285303116,26.55034828,80.0
-0.049994614,3.284995317,26.65565681,80.0
-0.049991097,3.284995317,26.58091354,80.0
-0.049994614,3.284995317,26.68622017,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049991097,3.284995317,26.61147881,80.0
-0.049991097,3.285303116,26.68622017,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049994614,3.285303116,26.46198082,80.0
-0.049994614,3.285303116,26.53673363,80.0
-0.049991097,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.4925499,80.0
-0.049994614,3.284995317,26.64204407,80.0
-0.049991097,3.285303116,26.46198082,80.0
-0.049998134,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.31245995,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.050001655,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.4925499,80.0
-0.049991097,3.284995317,26.46198082,80.0
-0.049991097,3.284995317,26.56729889,80.0
-0.049994614,3.284995317,26.64204407,80.0
-0.049994614,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.38722229,80.0
-0.049994614,3.284995317,26.64204407,80.0
-0.049994614,3.284995317,26.38722229,80.0
-0.049994614,3.284995317,26.64204407,80.0
-0.050005171,3.284995317,26.46198082,80.0
-0.049991097,3.284995317,26.46198082,80.0
-0.049991097,3.284995317,26.56729889,80.0
-0.049994614,3.284995317,26.56729889,80.0
-0.049994614,3.284995317,26.53673363,80.0
-0.049987577,3.284995317,26.4925499,80.0
-0.049994614,3.284995317,26.56729889,80.0
-0.049991097,3.284995317,26.4925499,80.0
-0.049991097,3.284995317,26.4925499,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.38722229,80.0
-0.049991097,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.4925499,80.0
-0.049994614,3.284995317,26.56729889,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049991097,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284995317,26.4925499,80.0
-0.049991097,3.284687519,26.56729889,80.0
-0.049994614,3.284995317,26.53673363,80.0
-0.049994614,3.284687519,26.64204407,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.050008692,3.284995317,26.64204407,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.61147881,80.0
-0.049991097,3.284995317,26.68622017,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049991097,3.284995317,26.53673363,80.0
-0.049991097,3.284995317,26.61147881,80.0
-0.049994614,3.284995317,26.46198082,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049991097,3.284687519,26.46198082,80.0
-0.049994614,3.284687519,26.65565681,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049998134,3.284995317,26.46198082,80.0
-0.049991097,3.284995317,26.43141174,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.4925499,80.0
-0.049991097,3.284687519,26.46198082,80.0
-0.049994614,3.284995317,26.53673363,80.0
-0.049994614,3.284687519,26.46198082,80.0
-0.049991097,3.284995317,26.53673363,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.46198082,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.46198082,80.0
-0.049994614,3.284687519,26.4925499,80.0
-0.049991097,3.284995317,26.56729889,80.0
-0.049991097,3.284995317,26.61147881,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049998134,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.68622017,80.0
-0.049994614,3.284687519,26.68622017,80.0
-0.049991097,3.284687519,26.61147881,80.0
-0.049991097,3.284995317,26.46198082,80.0
-0.049998134,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.50616646,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049987577,3.284687519,26.71678352,80.0
-0.049994614,3.284687519,26.58091354,80.0
-0.049984057,3.284995317,26.56729889,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.58091354,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049991097,3.284687519,26.50616646,80.0
-0.049998134,3.284687519,26.65565681,80.0
-0.049994614,3.284687519,26.58091354,80.0
-0.049973499,3.284995317,26.61147881,80.0
-0.049994614,3.284995317,26.61147881,80.0
-0.049998134,3.284379721,26.61147881,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049973499,3.284687519,26.53673363,80.0
-0.049994614,3.284379721,26.58091354,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049991097,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.4925499,80.0
-0.050005171,3.284687519,26.53673363,80.0
-0.049980536,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.64204407,80.0
-0.049994614,3.284379721,26.61147881,80.0
-0.050001655,3.284687519,26.41779327,80.0
-0.050001655,3.284687519,26.61147881,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284379721,26.53673363,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049994614,3.284379721,26.46198082,80.0
-0.049994614,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.38722229,80.0
-0.049998134,3.284687519,26.53673363,80.0
-0.049994614,3.284687519,26.61147881,80.0
-0.049994614,3.284379721,26.53673363,80.0
-0.049991097,3.284687519,26.4925499,80.0
-0.049994614,3.284687519,26.38722229,80.0
-0.049994614,3.284687519,26.4925499,80.0
-0.049998134,3.284687519,26.56729889,80.0
-0.049987577,3.284687519,26.38722229,80.0
-0.049994614,3.284687519,26.4925499,80.0
-0.049994614,3.284379721,26.56729889,80.0
-0.049994614,3.284687519,26.4925499,80.0
-0.049991097,3.284687519,26.4925499,80.0
-0.049994614,3.284687519,26.41779327,80.0
-0.049994614,3.284687519,26.44836426,80.0
-0.049998134,3.284379721,26.47893715,80.0
-0.049987577,3.284687519,26.47893715,80.0
-0.049991097,3.284687519,26.50950813,80.0
-0.049994614,3.284379721,26.47893715,80.0
-0.049991097,3.284687519,26.50950813,80.0
-0.049994614,3.284379721,26.50950813,80.0
